inventory_id,store_id,item_id,lastupdate,quantity
4434,41,105,07/21/2010,40
4435,41,106,05/27/2009,94
4436,41,107,10/20/2013,56
4437,41,108,01/24/2007,105
4438,41,109,05/11/2014,33
4439,41,110,09/14/2009,78
4440,41,111,04/09/2007,10
4441,42,1,06/10/2008,87
4442,42,2,05/22/2009,87
4443,42,3,06/08/2009,45
4444,42,4,08/16/2013,66
4445,42,5,01/24/2010,5
4446,42,6,09/25/2013,12
4447,42,7,03/18/2010,101
4448,42,8,12/26/2013,3
4449,42,9,08/03/2007,97
4450,42,10,12/17/2009,90
4451,42,11,07/28/2011,41
4452,42,12,11/06/2009,109
4453,42,13,01/23/2013,81
4454,42,14,05/22/2014,15
4455,42,15,12/10/2009,52
4456,42,16,01/12/2012,63
4457,42,17,11/20/2006,108
4458,42,18,02/05/2014,79
4459,42,19,09/12/2014,30
4460,42,20,11/05/2008,43
4461,42,21,03/21/2009,57
4462,42,22,03/21/2015,36
4463,42,23,03/29/2011,101
4464,42,24,03/16/2007,92
4465,42,25,05/23/2011,43
4466,42,26,04/13/2013,68
4467,42,27,03/31/2011,58
4468,42,28,05/08/2007,68
4469,42,29,10/24/2015,54
4470,42,30,12/15/2009,34
4471,42,31,09/07/2007,75
4472,42,32,08/25/2007,57
4473,42,33,02/17/2012,57
4474,42,34,06/20/2012,44
4475,42,35,11/13/2011,24
4476,42,36,09/25/2008,11
4477,42,37,04/28/2008,103
4478,42,38,08/19/2008,68
4479,42,39,02/10/2007,47
4480,42,40,07/30/2015,19
4481,42,41,08/28/2014,51
4482,42,42,06/10/2012,9
4483,42,43,09/08/2013,110
4484,42,44,05/22/2008,42
4485,42,45,02/16/2013,96
4486,42,46,02/09/2012,4
4487,42,47,07/03/2009,58
4488,42,48,10/21/2009,21
4489,42,49,06/12/2010,85
4490,42,50,05/04/2015,109
4491,42,51,03/23/2011,19
4492,42,52,01/29/2011,26
4493,42,53,09/12/2012,48
4494,42,54,10/24/2014,23
4495,42,55,08/22/2009,64
4496,42,56,02/23/2009,34
4497,42,57,11/20/2007,25
4498,42,58,10/07/2014,52
4499,42,59,06/14/2008,101
4500,42,60,11/14/2011,42
4501,42,61,04/30/2013,35
4502,42,62,06/20/2011,60
4503,42,63,06/23/2010,92
4504,42,64,08/13/2008,30
4505,42,65,01/11/2013,97
4506,42,66,03/27/2014,74
4507,42,67,05/10/2007,86
4508,42,68,06/02/2007,69
4509,42,69,02/02/2010,17
4510,42,70,03/03/2015,12
4511,42,71,10/07/2008,70
4512,42,72,12/05/2006,50
4513,42,73,09/25/2014,71
4514,42,74,11/16/2013,109
4515,42,75,04/06/2012,3
4516,42,76,04/04/2013,49
4517,42,77,01/07/2009,56
4518,42,78,02/21/2009,86
4519,42,79,10/29/2013,98
4520,42,80,03/17/2012,87
4521,42,81,05/18/2009,54
4522,42,82,12/21/2006,53
4523,42,83,09/06/2008,53
4524,42,84,04/18/2012,22
4525,42,85,08/08/2008,67
4526,42,86,06/02/2007,61
4527,42,87,12/06/2006,35
4528,42,88,09/22/2008,85
4529,42,89,03/05/2014,13
4530,42,90,02/26/2007,26
4531,42,91,11/26/2014,43
4532,42,92,09/23/2015,77
4533,42,93,10/14/2011,16
4534,42,94,12/13/2014,40
4535,42,95,04/07/2012,18
4536,42,96,03/05/2011,69
4537,42,97,07/17/2014,17
4538,42,98,02/06/2007,12
4539,42,99,05/11/2015,70
4540,42,100,07/15/2013,50
4541,42,101,09/19/2012,71
4542,42,102,06/22/2012,109
4543,42,103,04/16/2010,3
4544,42,104,02/21/2012,49
4545,42,105,06/01/2012,22
4546,42,106,05/16/2007,86
4547,42,107,08/30/2009,9
4548,42,108,04/18/2014,87
4549,42,109,09/29/2010,54
4550,42,110,07/26/2013,53
4551,42,111,09/08/2015,52
4552,43,1,11/06/2011,4
4553,43,2,04/19/2007,32
4554,43,3,12/16/2010,12
4555,43,4,04/05/2012,35
4556,43,5,10/20/2014,3
4557,43,6,05/24/2008,4
4558,43,7,02/14/2012,4
4559,43,8,03/04/2013,33
4560,43,9,02/17/2013,77
4561,43,10,02/03/2011,16
4562,43,11,02/26/2009,40
4563,43,12,12/20/2008,84
4564,43,13,05/09/2014,2
4565,43,14,02/04/2015,4
4566,43,15,11/24/2006,34
4567,43,16,06/22/2014,8
4568,43,17,06/30/2015,33
4569,43,18,02/04/2009,9
4570,43,19,06/29/2015,5
4571,43,20,04/29/2015,55
4572,43,21,02/02/2010,1
4573,43,22,11/11/2013,6
4574,43,23,12/21/2008,1
4575,43,24,02/09/2009,7
4576,43,25,09/09/2012,5
4577,43,26,11/08/2013,123
4578,43,27,07/16/2015,10
4579,43,28,10/05/2013,9
4580,43,29,01/14/2008,200
4581,43,30,09/25/2007,9
4582,43,31,06/03/2015,10
4583,43,32,10/17/2011,43
4584,43,33,02/09/2013,6
4585,43,34,09/22/2010,44
4586,43,35,09/14/2007,6
4587,43,36,04/23/2009,44
4588,43,37,06/20/2011,2
4589,43,38,10/22/2009,1
4590,43,39,04/17/2013,35
4591,43,40,06/25/2009,45
4592,43,41,10/29/2008,9
4593,43,42,12/11/2013,1
4594,43,43,12/26/2013,8
4595,43,44,05/18/2014,31
4596,43,45,05/31/2014,5
4597,43,46,04/22/2013,4
4598,43,47,01/30/2014,35
4599,43,48,09/15/2013,9
4600,43,49,09/12/2011,434
4601,43,50,01/07/2015,4
4602,43,51,04/20/2010,66
4603,43,52,04/13/2012,4
4604,43,53,05/03/2008,56
4605,43,54,07/08/2012,6
4606,43,55,12/22/2007,7
4607,43,56,06/25/2007,57
4608,43,57,03/26/2007,5
4609,43,58,08/11/2015,34
4610,43,59,11/09/2013,7
4611,43,60,01/16/2012,55
4612,43,61,03/29/2011,5
4613,43,62,03/16/2007,10
4614,43,63,05/23/2011,7
4615,43,64,04/13/2013,10
4616,43,65,03/31/2011,8
4617,43,66,05/08/2007,97
4618,43,67,10/24/2015,2
4619,43,68,12/15/2009,7
4620,43,69,09/07/2007,10
4621,43,70,08/25/2007,10
4622,43,71,02/17/2012,8
4623,43,72,06/20/2012,1
4624,43,73,11/13/2011,2
4625,43,74,09/25/2008,4
4626,43,75,04/28/2008,34
4627,43,76,08/19/2008,8
4628,43,77,02/10/2007,33
4629,43,78,07/30/2015,9
4630,43,79,08/28/2014,5
4631,43,80,06/10/2012,55
4632,43,81,09/08/2013,1
4633,43,82,05/22/2008,6
4634,43,83,03/23/2007,1
4635,43,84,03/02/2011,7
4636,43,85,09/13/2014,5
4637,43,86,09/30/2007,123
4638,43,87,05/17/2012,10
4639,43,88,09/28/2014,9
4640,43,89,06/07/2013,200
4641,43,90,12/13/2011,9
4642,43,91,01/17/2010,10
4643,43,92,09/28/2014,1
4644,43,93,12/01/2010,6
4645,43,94,06/15/2008,9
4646,43,95,06/13/2011,3
4647,43,96,01/16/2013,10
4648,43,97,04/23/2015,6
4649,43,98,07/28/2009,3
4650,43,99,03/06/2007,8
4651,43,100,06/04/2009,6
4652,43,101,01/13/2009,5
4653,43,102,02/14/2014,10
4654,43,103,07/01/2007,7
4655,43,104,09/03/2007,10
4656,43,105,06/04/2007,8
4657,43,106,11/28/2011,2
4658,43,107,03/24/2011,2
4659,43,108,01/17/2012,13
4660,43,109,12/15/2006,10
4661,43,110,02/01/2012,10
4662,43,111,04/14/2008,8
4663,44,1,05/09/2012,98
4664,44,2,12/03/2009,2
4665,44,3,10/04/2010,8
4666,44,4,10/05/2011,1
4667,44,5,02/25/2010,8
4668,44,6,12/31/2014,6
4669,44,7,08/10/2010,65
4670,44,8,12/21/2010,5
4671,44,9,08/20/2015,61
4672,44,10,08/20/2012,152
4673,44,11,10/19/2015,185
4674,44,12,03/06/2009,1
4675,44,13,10/14/2015,7
4676,44,14,02/18/2012,61
4677,44,15,06/17/2008,152
4678,44,16,11/01/2015,185
4679,44,17,02/05/2009,251
4680,44,18,09/03/2008,124
4681,44,19,08/01/2015,109
4682,44,20,05/24/2012,169
4683,44,21,02/05/2012,172
4684,44,22,10/02/2015,84
4685,44,23,09/07/2012,63
4686,44,24,06/07/2015,35
4687,44,25,11/27/2010,218
4688,44,26,11/19/2007,15
4689,44,27,04/24/2014,53
4690,44,28,09/17/2013,77
4691,44,29,01/03/2009,206
4692,44,30,10/30/2011,1
4693,44,31,07/09/2013,14
4694,44,32,10/07/2008,101
4695,44,33,09/03/2014,74
4696,44,34,08/02/2010,276
4697,44,35,12/10/2011,64
4698,44,36,08/28/2008,116
4699,44,37,02/18/2010,290
4700,44,38,10/01/2015,4
4701,44,39,12/26/2007,90
4702,44,40,03/18/2009,25
4703,44,41,11/20/2011,113
4704,44,42,04/11/2013,102
4705,44,43,04/24/2015,183
4706,44,44,11/21/2011,88
4707,44,45,06/28/2010,134
4708,44,46,12/26/2008,284
4709,44,47,10/27/2009,36
4710,44,48,06/04/2015,108
4711,44,49,02/09/2009,55
4712,44,50,03/14/2013,5
4713,44,51,02/11/2013,10
4714,44,52,06/13/2014,7
4715,44,53,09/01/2010,10
4716,44,54,12/13/2012,8
4717,44,55,03/06/2012,97
4718,44,56,06/04/2009,2
4719,44,57,09/23/2013,7
4720,44,58,08/20/2014,10
4721,44,59,04/16/2009,10
4722,44,60,02/27/2013,8
4723,44,61,03/31/2011,1
4724,44,62,12/27/2012,2
4725,44,63,06/15/2011,4
4726,44,64,05/21/2012,34
4727,44,65,03/02/2011,8
4728,44,66,05/13/2010,33
4729,44,67,09/19/2011,9
4730,44,68,09/24/2008,5
4731,44,69,08/15/2015,55
4732,44,70,03/11/2008,1
4733,44,71,04/10/2014,6
4734,44,72,01/16/2012,1
4735,44,73,03/29/2011,7
4736,44,74,03/16/2007,5
4737,44,75,05/23/2011,123
4738,44,76,04/13/2013,10
4739,44,77,03/31/2011,9
4740,44,78,05/08/2007,200
4741,44,79,10/24/2015,9
4742,44,80,12/15/2009,10
4743,44,81,09/07/2007,1
4744,44,82,08/25/2007,6
4745,44,83,02/17/2012,269
4746,44,84,06/20/2012,158
4747,44,85,11/13/2011,188
4748,44,86,04/11/2012,40
4749,44,87,12/28/2014,129
4750,44,88,11/10/2013,83
4751,44,89,03/05/2012,236
4752,44,90,04/28/2008,259
4753,44,91,04/18/2007,137
4754,44,92,04/26/2011,112
4755,44,93,04/04/2009,86
4756,44,94,03/24/2008,137
4757,44,95,04/29/2013,52
4758,44,96,02/28/2010,16
4759,44,97,03/26/2010,9
4760,44,98,03/12/2008,142
4761,44,99,02/12/2015,226
4762,44,100,01/30/2014,288
4763,44,101,12/11/2009,121
4764,44,102,11/29/2010,38
4765,44,103,11/06/2010,55
4766,44,104,08/02/2015,5
4767,44,105,04/05/2013,10
4768,44,106,12/14/2009,7
4769,44,107,10/10/2010,10
4770,44,108,08/26/2007,8
4771,44,109,10/03/2013,97
4772,44,110,02/23/2014,2
4773,44,111,07/09/2014,7
4774,45,1,09/30/2008,10
4775,45,2,07/28/2013,10
4776,45,3,12/03/2010,8
4777,45,4,03/23/2010,1
4778,45,5,05/18/2009,2
4779,45,6,11/01/2015,4
4780,45,7,06/26/2015,34
4781,45,8,04/01/2014,8
4782,45,9,01/13/2007,33
4783,45,10,08/25/2010,9
4784,45,11,01/28/2008,5
4785,45,12,08/29/2009,55
4786,45,13,03/26/2015,1
4787,45,14,06/30/2008,6
4788,45,15,03/07/2010,1
4789,45,16,07/19/2011,7
4790,45,17,05/17/2012,5
4791,45,18,06/26/2011,123
4792,45,19,03/28/2011,10
4793,45,20,06/19/2010,9
4794,45,21,07/11/2009,200
4795,45,22,02/13/2015,9
4796,45,23,03/27/2008,10
4797,45,24,01/20/2010,1
4798,45,25,03/02/2015,6
4799,45,26,09/04/2014,77
4800,45,27,05/07/2015,206
4801,45,28,04/26/2009,169
4802,45,29,02/16/2012,172
4803,45,30,12/17/2006,84
4804,45,31,12/10/2010,63
4805,45,32,11/22/2009,35
4806,45,33,03/24/2012,218
4807,45,34,04/04/2009,15
4808,45,35,05/08/2015,53
4809,45,36,09/03/2011,77
4810,45,37,03/22/2008,206
4811,45,38,09/04/2015,1
4812,45,39,05/15/2013,14
4813,45,40,02/05/2007,101
4814,45,41,02/01/2013,74
4815,45,42,04/12/2008,276
4816,45,43,10/31/2015,64
4817,45,44,11/02/2014,116
4818,45,45,10/12/2013,290
4819,45,46,06/02/2012,4
4820,45,47,11/19/2009,90
4821,45,48,03/17/2010,25
4822,45,49,12/05/2007,113
4823,45,50,01/21/2013,102
4824,45,51,11/23/2009,183
4825,45,52,12/01/2010,88
4826,45,53,05/17/2008,134
4827,45,54,12/01/2008,284
4828,45,55,04/07/2015,36
4829,45,56,08/01/2012,108
4830,45,57,08/03/2009,135
4831,45,58,03/06/2015,210
4832,45,59,11/26/2012,199
4833,45,60,01/15/2012,146
4834,45,61,02/01/2013,197
4835,45,62,01/18/2011,197
4836,45,63,08/07/2007,160
4837,45,64,08/26/2014,283
4838,45,65,04/10/2007,289
4839,45,66,06/13/2013,104
4840,45,67,04/30/2009,76
4841,45,68,12/11/2010,96
4842,45,69,08/21/2015,217
4843,45,70,10/14/2012,16
4844,45,71,01/03/2015,83
4845,45,72,05/10/2010,207
4846,45,73,12/08/2012,122
4847,45,74,02/08/2008,195
4848,45,75,02/04/2009,21
4849,45,76,12/08/2012,69
4850,45,77,01/30/2008,107
4851,45,78,02/02/2013,169
4852,45,79,06/12/2015,122
4853,45,80,08/11/2008,289
4854,45,81,10/18/2010,4
4855,45,82,12/21/2009,263
4856,45,83,01/07/2012,259
4857,45,84,12/20/2008,156
4858,45,85,01/14/2011,21
4859,45,86,07/22/2009,67
4860,45,87,12/15/2013,262
4861,45,88,10/03/2011,171
4862,45,89,09/30/2008,220
4863,45,90,08/26/2007,13
4864,45,91,06/01/2009,269
4865,45,92,12/20/2010,158
4866,45,93,08/04/2015,188
4867,45,94,02/05/2011,40
4868,45,95,01/27/2011,129
4869,45,96,05/10/2015,83
4870,45,97,07/21/2010,236
4871,45,98,05/27/2009,259
4872,45,99,10/20/2013,137
4873,45,100,01/24/2007,112
4874,45,101,05/11/2014,86
4875,45,102,09/14/2009,137
4876,45,103,04/09/2007,52
4877,45,104,06/10/2008,16
4878,45,105,05/22/2009,9
4879,45,106,06/08/2009,142
4880,45,107,08/16/2013,226
4881,45,108,01/24/2010,288
4882,45,109,09/25/2013,121
4883,45,110,03/18/2010,38
4884,45,111,12/26/2013,251
